stage, timestep, time, Stress11, Stress12, Stress13, Stress21, Stress22, Stress23, Stress31, Stress32, Stress33
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 1, 0.01, 179.978, 1.24222e-11, 3.07257e-12, 1.24222e-11, -5.88419e-09, -2.36641e-12, 3.07257e-12, -2.36641e-12, -5.86306e-09
0, 2, 0.02, 359.862, 1.25245e-11, 2.79584e-12, 1.25245e-11, -5.86144e-09, -2.66575e-12, 2.79584e-12, -2.66575e-12, -5.83972e-09
0, 3, 0.03, 539.656, 1.25402e-11, 2.67323e-12, 1.25402e-11, -5.84054e-09, -2.95372e-12, 2.67323e-12, -2.95372e-12, -5.81823e-09
0, 4, 0.04, 719.365, 1.2425e-11, 2.3723e-12, 1.2425e-11, -5.81975e-09, -3.13846e-12, 2.3723e-12, -3.13846e-12, -5.79815e-09
0, 5, 0.05, 898.993, 1.27922e-11, 2.01555e-12, 1.27922e-11, -5.79679e-09, -3.227e-12, 2.01555e-12, -3.227e-12, -5.77451e-09
0, 6, 0.06, 1078.54, 1.27883e-11, 1.93419e-12, 1.27883e-11, -5.77816e-09, -3.62321e-12, 1.93419e-12, -3.62321e-12, -5.75679e-09
0, 7, 0.07, 1258.02, 1.38338e-11, 8.19864e-13, 1.38338e-11, -5.75328e-09, -3.16822e-12, 8.19864e-13, -3.16822e-12, -5.72997e-09
0, 8, 0.08, 1437.43, 1.41922e-11, 6.00298e-13, 1.41922e-11, -5.7362e-09, -3.49818e-12, 6.00298e-13, -3.49818e-12, -5.71223e-09
0, 9, 0.09, 1616.77, 1.41611e-11, 6.01543e-13, 1.41611e-11, -5.71372e-09, -3.79671e-12, 6.01543e-13, -3.79671e-12, -5.68907e-09
0, 10, 0.1, 1796.05, 1.43063e-11, 5.63903e-14, 1.43063e-11, -5.69677e-09, -4.09997e-12, 5.63903e-14, -4.09997e-12, -5.6719e-09
0, 11, 0.11, 1975.28, 1.45306e-11, -3.68565e-13, 1.45306e-11, -5.67468e-09, -4.36025e-12, -3.68565e-13, -4.36025e-12, -5.65003e-09
0, 12, 0.12, 2154.45, 1.43632e-11, -8.4994e-13, 1.43632e-11, -5.65307e-09, -4.51779e-12, -8.4994e-13, -4.51779e-12, -5.62829e-09
0, 13, 0.13, 2333.56, 1.47924e-11, -9.60332e-13, 1.47924e-11, -5.6352e-09, -5.00249e-12, -9.60332e-13, -5.00249e-12, -5.60952e-09
0, 14, 0.14, 2512.64, 1.50322e-11, -1.27144e-12, 1.50322e-11, -5.61579e-09, -5.42421e-12, -1.27144e-12, -5.42421e-12, -5.59076e-09
0, 15, 0.15, 2691.67, 1.50024e-11, -1.59491e-12, 1.50024e-11, -5.59249e-09, -5.51135e-12, -1.59491e-12, -5.51135e-12, -5.56675e-09
0, 16, 0.16, 2870.66, 1.50135e-11, -1.89799e-12, 1.50135e-11, -5.57374e-09, -5.81036e-12, -1.89799e-12, -5.81036e-12, -5.54787e-09
0, 17, 0.17, 3049.61, 1.53415e-11, -2.02427e-12, 1.53415e-11, -5.55422e-09, -6.346e-12, -2.02427e-12, -6.346e-12, -5.52816e-09
0, 18, 0.18, 3228.53, 1.55941e-11, -2.47716e-12, 1.55941e-11, -5.53561e-09, -7.00825e-12, -2.47716e-12, -7.00825e-12, -5.50927e-09
0, 19, 0.19, 3407.42, 1.57188e-11, -2.85076e-12, 1.57188e-11, -5.51434e-09, -6.98623e-12, -2.85076e-12, -6.98623e-12, -5.4895e-09
0, 20, 0.2, 3586.29, 1.59614e-11, -3.25737e-12, 1.59614e-11, -5.49585e-09, -7.55121e-12, -3.25737e-12, -7.55121e-12, -5.46924e-09
0, 21, 0.21, 3765.13, 1.62072e-11, -3.63216e-12, 1.62072e-11, -5.47621e-09, -8.02618e-12, -3.63216e-12, -8.02618e-12, -5.44932e-09
0, 22, 0.22, 3943.95, 1.63422e-11, -4.37157e-12, 1.63422e-11, -5.45433e-09, -8.22652e-12, -4.37157e-12, -8.22652e-12, -5.42701e-09
0, 23, 0.23, 4122.76, 1.62977e-11, -4.62869e-12, 1.62977e-11, -5.43798e-09, -8.55958e-12, -4.62869e-12, -8.55958e-12, -5.41093e-09
0, 24, 0.24, 4301.55, 1.64392e-11, -4.95228e-12, 1.64392e-11, -5.4188e-09, -9.0045e-12, -4.95228e-12, -9.0045e-12, -5.39167e-09
0, 25, 0.25, 4480.33, 1.65515e-11, -5.48572e-12, 1.65515e-11, -5.3997e-09, -9.53799e-12, -5.48572e-12, -9.53799e-12, -5.37313e-09
0, 26, 0.26, 4659.11, 1.70638e-11, -5.89545e-12, 1.70638e-11, -5.3807e-09, -9.60994e-12, -5.89545e-12, -9.60994e-12, -5.35374e-09
0, 27, 0.27, 4837.88, 1.68203e-11, -6.58592e-12, 1.68203e-11, -5.36325e-09, -1.0007e-11, -6.58592e-12, -1.0007e-11, -5.33604e-09
0, 28, 0.28, 5016.64, 1.68954e-11, -6.98918e-12, 1.68954e-11, -5.34486e-09, -1.08686e-11, -6.98918e-12, -1.08686e-11, -5.31779e-09
0, 29, 0.29, 5195.41, 1.72544e-11, -7.56888e-12, 1.72544e-11, -5.32676e-09, -1.11085e-11, -7.56888e-12, -1.11085e-11, -5.29864e-09
0, 30, 0.3, 5374.18, 1.71599e-11, -8.01491e-12, 1.71599e-11, -5.30742e-09, -1.18084e-11, -8.01491e-12, -1.18084e-11, -5.27949e-09
0, 31, 0.31, 5552.96, 1.73283e-11, -8.80038e-12, 1.73283e-11, -5.28895e-09, -1.1869e-11, -8.80038e-12, -1.1869e-11, -5.26136e-09
0, 32, 0.32, 5731.75, 1.51629e-11, -4.74496e-12, 1.51629e-11, -5.27506e-09, -1.31035e-11, -4.74496e-12, -1.31035e-11, -5.24913e-09
0, 33, 0.33, 5910.55, 1.38396e-11, -1.775e-12, 1.38396e-11, -5.26173e-09, -1.3782e-11, -1.775e-12, -1.3782e-11, -5.23475e-09
0, 34, 0.34, 6089.36, 1.3829e-11, -2.50843e-12, 1.3829e-11, -5.24443e-09, -1.42326e-11, -2.50843e-12, -1.42326e-11, -5.21772e-09
0, 35, 0.35, 6268.19, 1.34321e-11, -3.02606e-12, 1.34321e-11, -5.22483e-09, -1.45666e-11, -3.02606e-12, -1.45666e-11, -5.19896e-09
0, 36, 0.36, 6447.04, 1.3574e-11, -3.11492e-12, 1.3574e-11, -5.20873e-09, -1.53769e-11, -3.11492e-12, -1.53769e-11, -5.18178e-09
0, 37, 0.37, 6625.91, 1.39354e-11, -3.71394e-12, 1.39354e-11, -5.19184e-09, -1.58206e-11, -3.71394e-12, -1.58206e-11, -5.16602e-09
0, 38, 0.38, 6804.8, 1.35186e-11, -3.92894e-12, 1.35186e-11, -5.17677e-09, -1.64419e-11, -3.92894e-12, -1.64419e-11, -5.15053e-09
0, 39, 0.39, 6983.73, 1.35901e-11, -4.5689e-12, 1.35901e-11, -5.156e-09, -1.69507e-11, -4.5689e-12, -1.69507e-11, -5.12932e-09
0, 40, 0.4, 7162.68, 1.35097e-11, -5.058e-12, 1.35097e-11, -5.13842e-09, -1.73013e-11, -5.058e-12, -1.73013e-11, -5.11206e-09
0, 41, 0.41, 7341.66, 1.35836e-11, -5.40226e-12, 1.35836e-11, -5.12311e-09, -1.82682e-11, -5.40226e-12, -1.82682e-11, -5.09631e-09
0, 42, 0.42, 7520.68, 1.33828e-11, -5.98169e-12, 1.33828e-11, -5.1074e-09, -1.85486e-11, -5.98169e-12, -1.85486e-11, -5.08216e-09
0, 43, 0.43, 7699.73, 1.34012e-11, -6.45372e-12, 1.34012e-11, -5.09261e-09, -1.92157e-11, -6.45372e-12, -1.92157e-11, -5.06557e-09
0, 44, 0.44, 7878.82, 1.33762e-11, -6.90816e-12, 1.33762e-11, -5.07592e-09, -1.97346e-11, -6.90816e-12, -1.97346e-11, -5.04959e-09
0, 45, 0.45, 8057.95, 1.32652e-11, -7.25741e-12, 1.32652e-11, -5.05843e-09, -2.03648e-11, -7.25741e-12, -2.03648e-11, -5.0321e-09
0, 46, 0.46, 8237.12, 1.30444e-11, -7.5009e-12, 1.30444e-11, -5.04172e-09, -2.08359e-11, -7.5009e-12, -2.08359e-11, -5.0153e-09
0, 47, 0.47, 8416.34, 1.3082e-11, -8.53583e-12, 1.3082e-11, -5.02553e-09, -2.14072e-11, -8.53583e-12, -2.14072e-11, -5.0003e-09
0, 48, 0.48, 8595.61, 1.28473e-11, -8.73088e-12, 1.28473e-11, -5.01107e-09, -2.18416e-11, -8.73088e-12, -2.18416e-11, -4.98473e-09
0, 49, 0.49, 8774.92, 1.32221e-11, -9.25906e-12, 1.32221e-11, -4.99509e-09, -2.27349e-11, -9.25906e-12, -2.27349e-11, -4.96946e-09
0, 50, 0.5, 8954.29, 1.24129e-11, -1.00505e-11, 1.24129e-11, -4.97969e-09, -2.31775e-11, -1.00505e-11, -2.31775e-11, -4.95427e-09
1, 1, 0.52, 8595.61, -2.26024e-11, 1.88933e-11, -2.26024e-11, -1.91036e-08, 4.79487e-11, 1.88933e-11, 4.79487e-11, -1.91604e-08
1, 2, 0.54, 8237.12, -1.60477e-11, 3.63551e-12, -1.60477e-11, -1.92487e-08, 4.59794e-11, 3.63551e-12, 4.59794e-11, -1.93054e-08
1, 3, 0.56, 7878.82, -1.66928e-11, 2.23782e-12, -1.66928e-11, -1.94025e-08, 4.36721e-11, 2.23782e-12, 4.36721e-11, -1.94603e-08
1, 4, 0.58, 7520.68, -1.43962e-11, -5.96527e-12, -1.43962e-11, -1.95571e-08, 4.16968e-11, -5.96527e-12, 4.16968e-11, -1.96154e-08
1, 5, 0.6, 7162.68, -1.1723e-11, -1.33961e-11, -1.1723e-11, -1.97087e-08, 3.98667e-11, -1.33961e-11, 3.98667e-11, -1.97664e-08
1, 6, 0.62, 6804.8, -9.40275e-12, -2.05346e-11, -9.40275e-12, -1.9862e-08, 3.8246e-11, -2.05346e-11, 3.8246e-11, -1.9921e-08
1, 7, 0.64, 6447.04, -1.04657e-11, -2.07827e-11, -1.04657e-11, -2.002e-08, 3.59028e-11, -2.07827e-11, 3.59028e-11, -2.00786e-08
1, 8, 0.66, 6089.36, -1.14802e-11, -2.13086e-11, -1.14802e-11, -2.01807e-08, 3.37213e-11, -2.13086e-11, 3.37213e-11, -2.02389e-08
1, 9, 0.68, 5731.75, -1.22006e-11, -2.1429e-11, -1.22006e-11, -2.03446e-08, 3.14719e-11, -2.1429e-11, 3.14719e-11, -2.04014e-08
1, 10, 0.7, 5374.18, -1.29712e-11, -2.13552e-11, -1.29712e-11, -2.05077e-08, 2.94754e-11, -2.13552e-11, 2.94754e-11, -2.05636e-08
1, 11, 0.72, 5016.64, -1.42029e-11, -2.199e-11, -1.42029e-11, -2.06686e-08, 2.7558e-11, -2.199e-11, 2.7558e-11, -2.0724e-08
1, 12, 0.74, 4659.11, -1.44947e-11, -2.19753e-11, -1.44947e-11, -2.08359e-08, 2.55685e-11, -2.19753e-11, 2.55685e-11, -2.08907e-08
1, 13, 0.76, 4301.55, -1.21131e-11, -2.6648e-11, -1.21131e-11, -2.09956e-08, 2.66002e-11, -2.6648e-11, 2.66002e-11, -2.10422e-08
1, 14, 0.78, 3943.95, -1.31422e-11, -2.64631e-11, -1.31422e-11, -2.11632e-08, 2.41627e-11, -2.64631e-11, 2.41627e-11, -2.12095e-08
1, 15, 0.8, 3586.29, -1.35862e-11, -2.61901e-11, -1.35862e-11, -2.13314e-08, 2.24031e-11, -2.61901e-11, 2.24031e-11, -2.13768e-08
1, 16, 0.82, 3228.53, -1.41841e-11, -2.57651e-11, -1.41841e-11, -2.15029e-08, 2.03211e-11, -2.57651e-11, 2.03211e-11, -2.15476e-08
1, 17, 0.84, 2870.66, -1.46117e-11, -2.50813e-11, -1.46117e-11, -2.16729e-08, 1.86452e-11, -2.50813e-11, 1.86452e-11, -2.17154e-08
1, 18, 0.86, 2512.64, -1.50376e-11, -2.4781e-11, -1.50376e-11, -2.1844e-08, 1.70876e-11, -2.4781e-11, 1.70876e-11, -2.18866e-08
1, 19, 0.88, 2154.45, -1.50845e-11, -2.43095e-11, -1.50845e-11, -2.20189e-08, 1.53663e-11, -2.43095e-11, 1.53663e-11, -2.20599e-08
1, 20, 0.9, 1796.05, -1.56547e-11, -2.38248e-11, -1.56547e-11, -2.21926e-08, 1.39868e-11, -2.38248e-11, 1.39868e-11, -2.22327e-08
1, 21, 0.92, 1437.43, -1.57443e-11, -2.34863e-11, -1.57443e-11, -2.23697e-08, 1.26375e-11, -2.34863e-11, 1.26375e-11, -2.24077e-08
1, 22, 0.94, 1078.54, -1.59521e-11, -2.31069e-11, -1.59521e-11, -2.25418e-08, 1.08942e-11, -2.31069e-11, 1.08942e-11, -2.25797e-08
1, 23, 0.96, 719.365, -1.57738e-11, -2.26586e-11, -1.57738e-11, -2.27182e-08, 9.96108e-12, -2.26586e-11, 9.96108e-12, -2.27555e-08
1, 24, 0.98, 359.862, -1.56323e-11, -2.20453e-11, -1.56323e-11, -2.28985e-08, 8.29329e-12, -2.20453e-11, 8.29329e-12, -2.29338e-08
1, 25, 1, -1.52446e-08, -1.56988e-11, -2.14935e-11, -1.56988e-11, -2.30719e-08, 7.42059e-12, -2.14935e-11, 7.42059e-12, -2.31059e-08
1, 26, 1.02, -360.256, -1.59672e-11, -2.12029e-11, -1.59672e-11, -2.32538e-08, 6.61354e-12, -2.12029e-11, 6.61354e-12, -2.32872e-08
1, 27, 1.04, -720.943, -1.55259e-11, -2.02955e-11, -1.55259e-11, -2.34276e-08, 5.86214e-12, -2.02955e-11, 5.86214e-12, -2.34591e-08
1, 28, 1.06, -1082.1, -1.54566e-11, -1.9915e-11, -1.54566e-11, -2.36051e-08, 4.72132e-12, -1.9915e-11, 4.72132e-12, -2.3635e-08
1, 29, 1.08, -1443.76, -1.52575e-11, -1.94389e-11, -1.52575e-11, -2.37876e-08, 4.04347e-12, -1.94389e-11, 4.04347e-12, -2.38173e-08
1, 30, 1.1, -1805.96, -1.48592e-11, -1.89243e-11, -1.48592e-11, -2.39683e-08, 3.31282e-12, -1.89243e-11, 3.31282e-12, -2.39964e-08
1, 31, 1.12, -2168.76, -1.47149e-11, -1.84986e-11, -1.47149e-11, -2.41489e-08, 2.44775e-12, -1.84986e-11, 2.44775e-12, -2.41768e-08
1, 32, 1.14, -2532.18, -1.44333e-11, -1.77848e-11, -1.44333e-11, -2.43339e-08, 1.69523e-12, -1.77848e-11, 1.69523e-12, -2.43606e-08
1, 33, 1.16, -2896.28, -1.36661e-11, -1.71496e-11, -1.36661e-11, -2.45117e-08, 1.10007e-12, -1.71496e-11, 1.10007e-12, -2.45387e-08
1, 34, 1.18, -3261.1, -1.36555e-11, -1.69013e-11, -1.36555e-11, -2.46957e-08, 6.68483e-13, -1.69013e-11, 6.68483e-13, -2.47198e-08
1, 35, 1.2, -3626.69, -1.36184e-11, -1.59867e-11, -1.36184e-11, -2.48725e-08, -5.42844e-14, -1.59867e-11, -5.42844e-14, -2.48958e-08
1, 36, 1.22, -3993.09, -1.31556e-11, -1.58508e-11, -1.31556e-11, -2.50565e-08, -4.69336e-13, -1.58508e-11, -4.69336e-13, -2.508e-08
1, 37, 1.24, -4360.37, -1.29363e-11, -1.54058e-11, -1.29363e-11, -2.52365e-08, -4.14277e-13, -1.54058e-11, -4.14277e-13, -2.52607e-08
1, 38, 1.26, -4728.56, -1.25481e-11, -1.45843e-11, -1.25481e-11, -2.54159e-08, -9.06151e-13, -1.45843e-11, -9.06151e-13, -2.54355e-08
1, 39, 1.28, -5097.74, -1.24194e-11, -1.41662e-11, -1.24194e-11, -2.55974e-08, -1.51049e-12, -1.41662e-11, -1.51049e-12, -2.56172e-08
1, 40, 1.3, -5467.94, -1.18437e-11, -1.37032e-11, -1.18437e-11, -2.57765e-08, -1.55037e-12, -1.37032e-11, -1.55037e-12, -2.57975e-08
1, 41, 1.32, -5839.24, -1.17299e-11, -1.3104e-11, -1.17299e-11, -2.5955e-08, -1.50901e-12, -1.3104e-11, -1.50901e-12, -2.59739e-08
1, 42, 1.34, -6211.69, -1.13578e-11, -1.27259e-11, -1.13578e-11, -2.61303e-08, -2.04532e-12, -1.27259e-11, -2.04532e-12, -2.61501e-08
1, 43, 1.36, -6585.36, -1.07705e-11, -1.26139e-11, -1.07705e-11, -2.63042e-08, -2.03642e-12, -1.26139e-11, -2.03642e-12, -2.63241e-08
1, 44, 1.38, -6960.31, -1.07954e-11, -1.17893e-11, -1.07954e-11, -2.64796e-08, -2.04281e-12, -1.17893e-11, -2.04281e-12, -2.64964e-08
1, 45, 1.4, -7336.61, -1.03121e-11, -1.17281e-11, -1.03121e-11, -2.66515e-08, -2.66302e-12, -1.17281e-11, -2.66302e-12, -2.66675e-08
1, 46, 1.42, -7714.33, -2.07052e-10, -1.82948e-10, -2.07052e-10, -2.69805e-08, 7.79088e-11, -1.82948e-10, 7.79088e-11, -2.62252e-08
1, 47, 1.44, -8093.54, -1.98966e-10, -1.77658e-10, -1.98966e-10, -2.71456e-08, 7.25701e-11, -1.77658e-10, 7.25701e-11, -2.6423e-08
1, 48, 1.46, -8474.33, -1.91147e-10, -1.71857e-10, -1.91147e-10, -2.73078e-08, 6.74625e-11, -1.71857e-10, 6.74625e-11, -2.66174e-08
1, 49, 1.48, -8856.77, -1.82864e-10, -1.66346e-10, -1.82864e-10, -2.74642e-08, 6.30689e-11, -1.66346e-10, 6.30689e-11, -2.68071e-08
1, 50, 1.5, -9240.93, -1.75063e-10, -1.60597e-10, -1.75063e-10, -2.76213e-08, 5.86858e-11, -1.60597e-10, 5.86858e-11, -2.69925e-08
2, 1, 1.51, -8856.77, 1.72848e-10, 1.54442e-10, 1.72848e-10, -2.77686e-08, -5.37493e-11, 1.54442e-10, -5.37493e-11, -2.83536e-08
2, 2, 1.52, -8474.33, 1.8104e-10, 1.59797e-10, 1.8104e-10, -2.76042e-08, -5.73848e-11, 1.59797e-10, -5.73848e-11, -2.82172e-08
2, 3, 1.53, -8093.54, 1.89568e-10, 1.65281e-10, 1.89568e-10, -2.74387e-08, -6.08213e-11, 1.65281e-10, -6.08213e-11, -2.80822e-08
2, 4, 1.54, -7714.33, 1.98117e-10, 1.70488e-10, 1.98117e-10, -2.72711e-08, -6.53037e-11, 1.70488e-10, -6.53037e-11, -2.7946e-08
2, 5, 1.55, -7336.61, 2.06377e-10, 1.75891e-10, 2.06377e-10, -2.70965e-08, -6.99962e-11, 1.75891e-10, -6.99962e-11, -2.78026e-08
2, 6, 1.56, -6960.31, 2.14762e-10, 1.80845e-10, 2.14762e-10, -2.69216e-08, -7.53892e-11, 1.80845e-10, -7.53892e-11, -2.76604e-08
2, 7, 1.57, -6585.36, 1.42976e-11, 6.03358e-12, 1.42976e-11, -2.68998e-08, 3.24703e-12, 6.03358e-12, 3.24703e-12, -2.6876e-08
2, 8, 1.58, -6211.69, 1.48704e-11, 5.72738e-12, 1.48704e-11, -2.67267e-08, 3.6969e-12, 5.72738e-12, 3.6969e-12, -2.6699e-08
2, 9, 1.59, -5839.24, 1.53981e-11, 5.82314e-12, 1.53981e-11, -2.65495e-08, 3.59461e-12, 5.82314e-12, 3.59461e-12, -2.65211e-08
2, 10, 1.6, -5467.94, 1.59167e-11, 6.02343e-12, 1.59167e-11, -2.63712e-08, 3.635e-12, 6.02343e-12, 3.635e-12, -2.63401e-08
2, 11, 1.61, -5097.74, 1.67234e-11, 6.03578e-12, 1.67234e-11, -2.61914e-08, 3.74818e-12, 6.03578e-12, 3.74818e-12, -2.61608e-08
2, 12, 1.62, -4728.56, 1.71565e-11, 5.97327e-12, 1.71565e-11, -2.60077e-08, 3.64764e-12, 5.97327e-12, 3.64764e-12, -2.59769e-08
2, 13, 1.63, -4360.37, 1.80481e-11, 5.83745e-12, 1.80481e-11, -2.58309e-08, 3.15656e-12, 5.83745e-12, 3.15656e-12, -2.57975e-08
2, 14, 1.64, -3993.09, 1.85808e-11, 5.29419e-12, 1.85808e-11, -2.56489e-08, 2.88468e-12, 5.29419e-12, 2.88468e-12, -2.56124e-08
2, 15, 1.65, -3626.69, 1.9252e-11, 5.46805e-12, 1.9252e-11, -2.54664e-08, 2.60781e-12, 5.46805e-12, 2.60781e-12, -2.54313e-08
2, 16, 1.66, -3261.1, 1.95864e-11, 4.91466e-12, 1.95864e-11, -2.5285e-08, 2.53349e-12, 4.91466e-12, 2.53349e-12, -2.52504e-08
2, 17, 1.67, -2896.28, 2.04842e-11, 4.5287e-12, 2.04842e-11, -2.51055e-08, 2.1365e-12, 4.5287e-12, 2.1365e-12, -2.50678e-08
2, 18, 1.68, -2532.18, 2.14229e-11, 4.67879e-12, 2.14229e-11, -2.49264e-08, 1.91497e-12, 4.67879e-12, 1.91497e-12, -2.48881e-08
2, 19, 1.69, -2168.76, 2.2111e-11, 4.12849e-12, 2.2111e-11, -2.47424e-08, 1.18402e-12, 4.12849e-12, 1.18402e-12, -2.47016e-08
2, 20, 1.7, -1805.96, 2.26089e-11, 3.38512e-12, 2.26089e-11, -2.45645e-08, 4.38895e-13, 3.38512e-12, 4.38895e-13, -2.45235e-08
2, 21, 1.71, -1443.76, 2.38536e-11, 3.43365e-12, 2.38536e-11, -2.43879e-08, -6.49705e-14, 3.43365e-12, -6.49705e-14, -2.43449e-08
2, 22, 1.72, -1082.1, 2.45365e-11, 2.48677e-12, 2.45365e-11, -2.42121e-08, -9.62871e-13, 2.48677e-12, -9.62871e-13, -2.41694e-08
2, 23, 1.73, -720.943, 2.50991e-11, 1.87636e-12, 2.50991e-11, -2.40295e-08, -1.25565e-12, 1.87636e-12, -1.25565e-12, -2.39858e-08
2, 24, 1.74, -360.256, 2.59359e-11, 8.79062e-13, 2.59359e-11, -2.38561e-08, -2.1259e-12, 8.79062e-13, -2.1259e-12, -2.38124e-08
2, 25, 1.75, -1.56037e-08, 2.67573e-11, 2.422e-13, 2.67573e-11, -2.368e-08, -2.86539e-12, 2.422e-13, -2.86539e-12, -2.36355e-08
2, 26, 1.76, 359.862, 2.76465e-11, -2.75881e-13, 2.76465e-11, -2.35095e-08, -3.7946e-12, -2.75881e-13, -3.7946e-12, -2.34641e-08
2, 27, 1.77, 719.365, 2.83248e-11, -1.55532e-12, 2.83248e-11, -2.33328e-08, -5.09982e-12, -1.55532e-12, -5.09982e-12, -2.3287e-08
2, 28, 1.78, 1078.54, 2.91572e-11, -2.72764e-12, 2.91572e-11, -2.31645e-08, -5.97555e-12, -2.72764e-12, -5.97555e-12, -2.31177e-08
2, 29, 1.79, 1437.43, 2.98311e-11, -3.63261e-12, 2.98311e-11, -2.29917e-08, -6.88716e-12, -3.63261e-12, -6.88716e-12, -2.29441e-08
2, 30, 1.8, 1796.05, 3.06358e-11, -4.88374e-12, 3.06358e-11, -2.28228e-08, -8.04098e-12, -4.88374e-12, -8.04098e-12, -2.27749e-08
2, 31, 1.81, 2154.45, 3.11013e-11, -6.13314e-12, 3.11013e-11, -2.26539e-08, -9.61659e-12, -6.13314e-12, -9.61659e-12, -2.26064e-08
2, 32, 1.82, 2512.64, 3.22665e-11, -7.58251e-12, 3.22665e-11, -2.2487e-08, -1.07952e-11, -7.58251e-12, -1.07952e-11, -2.24387e-08
2, 33, 1.83, 2870.66, 3.27321e-11, -9.2738e-12, 3.27321e-11, -2.23219e-08, -1.25617e-11, -9.2738e-12, -1.25617e-11, -2.22738e-08
2, 34, 1.84, 3228.53, 3.39019e-11, -1.07167e-11, 3.39019e-11, -2.21599e-08, -1.38752e-11, -1.07167e-11, -1.38752e-11, -2.21104e-08
2, 35, 1.85, 3586.29, 3.42428e-11, -1.2576e-11, 3.42428e-11, -2.19954e-08, -1.52098e-11, -1.2576e-11, -1.52098e-11, -2.19461e-08
2, 36, 1.86, 3943.95, 3.54278e-11, -1.43862e-11, 3.54278e-11, -2.18371e-08, -1.70746e-11, -1.43862e-11, -1.70746e-11, -2.17886e-08
2, 37, 1.87, 4301.55, 3.55655e-11, -1.67493e-11, 3.55655e-11, -2.16775e-08, -1.88325e-11, -1.67493e-11, -1.88325e-11, -2.16281e-08
2, 38, 1.88, 4659.11, 3.98858e-11, -2.40494e-11, 3.98858e-11, -2.1512e-08, -1.76986e-11, -2.40494e-11, -1.76986e-11, -2.14575e-08
2, 39, 1.89, 5016.64, 4.07659e-11, -2.67692e-11, 4.07659e-11, -2.13558e-08, -1.92581e-11, -2.67692e-11, -1.92581e-11, -2.13004e-08
2, 40, 1.9, 5374.18, 4.19227e-11, -2.96396e-11, 4.19227e-11, -2.11992e-08, -2.07299e-11, -2.96396e-11, -2.07299e-11, -2.11441e-08
2, 41, 1.91, 5731.75, 4.32271e-11, -3.24738e-11, 4.32271e-11, -2.10477e-08, -2.24222e-11, -3.24738e-11, -2.24222e-11, -2.09928e-08
2, 42, 1.92, 6089.36, 3.75754e-11, -2.26738e-11, 3.75754e-11, -2.09074e-08, -2.61031e-11, -2.26738e-11, -2.61031e-11, -2.08533e-08
2, 43, 1.93, 6447.04, 2.7949e-11, -6.36343e-12, 2.7949e-11, -2.07744e-08, -2.95277e-11, -6.36343e-12, -2.95277e-11, -2.07223e-08
2, 44, 1.94, 6804.8, 2.79862e-11, -7.89624e-12, 2.79862e-11, -2.06281e-08, -3.18018e-11, -7.89624e-12, -3.18018e-11, -2.05769e-08
2, 45, 1.95, 7162.68, 2.78496e-11, -9.48117e-12, 2.78496e-11, -2.04829e-08, -3.41668e-11, -9.48117e-12, -3.41668e-11, -2.04315e-08
2, 46, 1.96, 7520.68, 2.7413e-11, -1.17247e-11, 2.7413e-11, -2.03373e-08, -3.62751e-11, -1.17247e-11, -3.62751e-11, -2.02864e-08
2, 47, 1.97, 7878.82, 2.69499e-11, -1.35961e-11, 2.69499e-11, -2.01972e-08, -3.84474e-11, -1.35961e-11, -3.84474e-11, -2.0146e-08
2, 48, 1.98, 8237.12, 2.72632e-11, -1.50406e-11, 2.72632e-11, -2.00566e-08, -4.08099e-11, -1.50406e-11, -4.08099e-11, -2.00057e-08
2, 49, 1.99, 8595.61, 2.68653e-11, -1.73484e-11, 2.68653e-11, -1.99168e-08, -4.33314e-11, -1.73484e-11, -4.33314e-11, -1.98667e-08
2, 50, 2, 8954.29, 2.62471e-11, -1.99243e-11, 2.62471e-11, -1.97822e-08, -4.56121e-11, -1.99243e-11, -4.56121e-11, -1.97327e-08
3, 1, 2.01, 8595.61, -2.25311e-11, 1.89996e-11, -2.25311e-11, -1.91039e-08, 4.79179e-11, 1.89996e-11, 4.79179e-11, -1.91605e-08
3, 2, 2.02, 8237.12, -1.60459e-11, 3.3579e-12, -1.60459e-11, -1.92496e-08, 4.6062e-11, 3.3579e-12, 4.6062e-11, -1.93065e-08
3, 3, 2.03, 7878.82, -1.67567e-11, 1.98659e-12, -1.67567e-11, -1.94028e-08, 4.37632e-11, 1.98659e-12, 4.37632e-11, -1.94608e-08
3, 4, 2.04, 7520.68, -1.40981e-11, -5.87721e-12, -1.40981e-11, -1.95555e-08, 4.14735e-11, -5.87721e-12, 4.14735e-11, -1.96129e-08
3, 5, 2.05, 7162.68, -1.13589e-11, -1.29897e-11, -1.13589e-11, -1.97092e-08, 4.0112e-11, -1.29897e-11, 4.0112e-11, -1.97676e-08
3, 6, 2.06, 6804.8, -8.86903e-12, -1.98556e-11, -8.86903e-12, -1.98628e-08, 3.80555e-11, -1.98556e-11, 3.80555e-11, -1.99219e-08
3, 7, 2.07, 6447.04, -1.04646e-11, -2.07235e-11, -1.04646e-11, -2.00199e-08, 3.58747e-11, -2.07235e-11, 3.58747e-11, -2.00787e-08
3, 8, 2.08, 6089.36, -1.14728e-11, -2.10268e-11, -1.14728e-11, -2.01821e-08, 3.36994e-11, -2.10268e-11, 3.36994e-11, -2.02402e-08
